order_id,product_id,quantity,sales,discount,profit
76f38583-b90b-494d-ba31-6f9cd023f551,41,8,87.2,0.03,34.94
76f38583-b90b-494d-ba31-6f9cd023f551,145,8,240.26,0.21,90.07
76f38583-b90b-494d-ba31-6f9cd023f551,412,8,146.73,0.08,32.31
76f38583-b90b-494d-ba31-6f9cd023f551,357,10,582.55,0.47,69.54
88d35bd6-69e5-4e24-8f12-8ac6ac490ea3,379,6,549.17,0.22,136.43
88d35bd6-69e5-4e24-8f12-8ac6ac490ea3,275,5,201.33,0.34,66.25
88d35bd6-69e5-4e24-8f12-8ac6ac490ea3,439,10,1006.96,0.39,178.55
0a536300-e67d-45f5-89ed-82dcef80c0e1,217,5,262.23,0.2,24.71
0a536300-e67d-45f5-89ed-82dcef80c0e1,180,9,251.46,0.1,95.36
0a536300-e67d-45f5-89ed-82dcef80c0e1,114,1,455.14,0.02,84.69
0a536300-e67d-45f5-89ed-82dcef80c0e1,167,10,992.76,0.12,304.34
6c1767ae-52d0-4d9c-aa00-2a124ede6837,388,9,482.99,0.04,204.48
6c1767ae-52d0-4d9c-aa00-2a124ede6837,253,8,750.32,0.16,77.41
6c1767ae-52d0-4d9c-aa00-2a124ede6837,361,1,322.25,0.33,95.77
6c1767ae-52d0-4d9c-aa00-2a124ede6837,150,4,885.27,0.14,312.38
6c1767ae-52d0-4d9c-aa00-2a124ede6837,20,2,757.63,0.34,72.51
ae300ea7-a29f-4d64-9851-395a27dc49f8,100,4,353.77,0.15,33.01
37ddbbf6-1232-4822-9ad4-ed2cd4eda189,419,8,936.39,0.28,265.95
37ddbbf6-1232-4822-9ad4-ed2cd4eda189,153,2,72.28,0.5,13.9
c21c279e-ed7d-432e-89f2-6b1187197cb0,296,2,260.47,0.23,32.89
c21c279e-ed7d-432e-89f2-6b1187197cb0,104,6,226.53,0.01,96.11
c21c279e-ed7d-432e-89f2-6b1187197cb0,8,1,410.5,0.09,179.37
c21c279e-ed7d-432e-89f2-6b1187197cb0,260,3,51.9,0.12,20.69
c21c279e-ed7d-432e-89f2-6b1187197cb0,250,6,550.38,0.01,149.63
97452692-553f-42fa-90ac-96d0931754b0,114,2,629.13,0.32,48.55
97452692-553f-42fa-90ac-96d0931754b0,214,8,65.82,0.21,25.25
2583ff5f-4e9f-42d6-859e-c113278e22a7,313,4,768.67,0.01,196.53
3e4c185d-dbbf-4e7b-9cb3-2ad2f7340f96,462,5,935.23,0.29,190.85
3e4c185d-dbbf-4e7b-9cb3-2ad2f7340f96,210,4,168.46,0.01,47.38
e74d755f-e17b-4799-964b-48b5d11be3be,450,5,212.98,0.3,41.92
e74d755f-e17b-4799-964b-48b5d11be3be,328,10,650.05,0.04,253.92
e74d755f-e17b-4799-964b-48b5d11be3be,446,3,634.44,0.35,44.54
e74d755f-e17b-4799-964b-48b5d11be3be,373,8,94.53,0.26,22.26
5c3dea9e-3f5c-4714-8c63-30474a4f1f17,290,10,704.54,0.07,196.83
5c3dea9e-3f5c-4714-8c63-30474a4f1f17,284,1,762.26,0.44,127.83
9b523b2b-46d7-485d-a8d9-dcf22deb328a,399,5,157.96,0.33,42.6
9b523b2b-46d7-485d-a8d9-dcf22deb328a,487,7,825.5,0.04,123.64
9b523b2b-46d7-485d-a8d9-dcf22deb328a,398,8,856.46,0.44,119.51
7c66825f-7b4d-4bd5-84df-94da1d5b871e,97,5,549.95,0.36,68.33
7c66825f-7b4d-4bd5-84df-94da1d5b871e,176,3,165.39,0.02,80.76
7c66825f-7b4d-4bd5-84df-94da1d5b871e,272,10,1047.55,0.21,373.65
7c66825f-7b4d-4bd5-84df-94da1d5b871e,180,5,679.25,0.32,176.5
7c66825f-7b4d-4bd5-84df-94da1d5b871e,427,7,148.88,0.18,29.37
6841021e-0721-4ad7-a19a-db91b37a2a9a,473,7,494.26,0.34,61.04
6841021e-0721-4ad7-a19a-db91b37a2a9a,221,5,655.39,0.4,106.4
6841021e-0721-4ad7-a19a-db91b37a2a9a,443,7,216.36,0.46,22.43
6841021e-0721-4ad7-a19a-db91b37a2a9a,15,8,95.15,0.35,16.01
b34e7ca2-3e12-49eb-a241-cd68641d834d,340,10,315.14,0.05,135.4
b34e7ca2-3e12-49eb-a241-cd68641d834d,361,9,780.41,0.07,240.13
b34e7ca2-3e12-49eb-a241-cd68641d834d,307,5,1023.3,0.15,404.58
b34e7ca2-3e12-49eb-a241-cd68641d834d,113,2,704.03,0.42,129.66
94cfd069-9e4d-4f9c-b797-1e3d16aa1424,209,9,159.88,0.46,29.42
94cfd069-9e4d-4f9c-b797-1e3d16aa1424,150,1,186.61,0.14,30.25
6cefff63-8f50-44c4-a061-824eb12a0a50,300,6,779.64,0.13,197.28
b821c501-3c94-404d-bf03-5d8b8d369464,343,4,854.35,0.15,278.87
7c573116-b641-4e23-9f56-2c4f15993797,366,6,410.24,0.43,48.66
7c573116-b641-4e23-9f56-2c4f15993797,66,4,201.86,0.5,36.98
7c573116-b641-4e23-9f56-2c4f15993797,178,3,422.19,0.23,149.95
f4196a71-c829-4094-84e2-864a248fe27d,305,4,852.78,0.38,240.89
f4196a71-c829-4094-84e2-864a248fe27d,356,9,263.69,0.39,27.56
f4196a71-c829-4094-84e2-864a248fe27d,401,8,375.08,0.48,80.39
138244c9-6609-4eac-bb72-35e8b74935b7,246,10,254.21,0.41,23.06
138244c9-6609-4eac-bb72-35e8b74935b7,224,5,77.58,0.45,13.66
138244c9-6609-4eac-bb72-35e8b74935b7,177,2,34.15,0.47,3.11
138244c9-6609-4eac-bb72-35e8b74935b7,111,3,283.13,0.02,120.31
138244c9-6609-4eac-bb72-35e8b74935b7,13,2,707.54,0.36,71.63
27000b24-dd7d-40a8-9fbf-3ad312474e00,475,6,1294.23,0.24,282.63
27000b24-dd7d-40a8-9fbf-3ad312474e00,19,4,185.91,0.35,25.55
dffdbe01-f7b2-4378-9e09-e24867eb4efb,214,9,466.56,0.27,96.2
dffdbe01-f7b2-4378-9e09-e24867eb4efb,369,6,481.61,0.31,60.49
7a62348e-71f9-494d-bf15-bf273dca57cb,320,8,844.42,0.4,226.36
7a62348e-71f9-494d-bf15-bf273dca57cb,208,6,280.48,0.22,75.39
7a62348e-71f9-494d-bf15-bf273dca57cb,497,1,430.9,0.37,68.85
7a62348e-71f9-494d-bf15-bf273dca57cb,3,5,1331.34,0.07,183.75
94f4c6fc-0005-4fca-87fd-efddcb90ac22,390,6,206.46,0.44,54.74
94f4c6fc-0005-4fca-87fd-efddcb90ac22,217,8,88.86,0.11,23.66
8a70858f-4bd5-4eb2-88bb-e68bf3051251,311,2,256.49,0.02,99.76
038969c8-fd1c-45de-a52e-7c741279238a,262,7,686.85,0.48,79.36
038969c8-fd1c-45de-a52e-7c741279238a,111,2,262.99,0.47,65.73
038969c8-fd1c-45de-a52e-7c741279238a,277,2,777.89,0.28,185.26
038969c8-fd1c-45de-a52e-7c741279238a,343,7,1144.19,0.5,239.96
038969c8-fd1c-45de-a52e-7c741279238a,78,10,1178.2,0.1,443.4
5fa42141-0322-4af6-a307-1782df28e842,385,1,890.35,0.31,299.67
5fa42141-0322-4af6-a307-1782df28e842,56,8,1169.23,0.04,137.83
5fa42141-0322-4af6-a307-1782df28e842,84,5,1018.8,0.27,328.18
5fa42141-0322-4af6-a307-1782df28e842,12,1,890.91,0.21,276.66
898795c7-87fc-4bbc-a3fe-f8014af3fb63,194,4,651.64,0.0,109.99
898795c7-87fc-4bbc-a3fe-f8014af3fb63,189,1,751.78,0.33,66.32
898795c7-87fc-4bbc-a3fe-f8014af3fb63,401,5,39.69,0.16,14.38
898795c7-87fc-4bbc-a3fe-f8014af3fb63,315,7,874.18,0.4,176.96
898795c7-87fc-4bbc-a3fe-f8014af3fb63,125,10,442.58,0.3,140.7
05178425-94e5-4d5b-8ee1-2106e2cf9651,268,3,896.08,0.23,296.24
05178425-94e5-4d5b-8ee1-2106e2cf9651,336,5,259.58,0.22,87.91
05178425-94e5-4d5b-8ee1-2106e2cf9651,499,1,496.29,0.3,121.93
05178425-94e5-4d5b-8ee1-2106e2cf9651,429,5,289.41,0.49,53.1
9bdeef06-9499-45c2-8662-e00f06110709,316,3,808.59,0.25,64.24
9bdeef06-9499-45c2-8662-e00f06110709,338,7,739.6,0.39,80.07
9bdeef06-9499-45c2-8662-e00f06110709,236,4,339.11,0.21,116.24
9bdeef06-9499-45c2-8662-e00f06110709,407,3,735.17,0.23,206.72
0fc18d6c-16f7-4554-94e1-2d0c0a5d4059,316,7,777.98,0.17,101.71
0fc18d6c-16f7-4554-94e1-2d0c0a5d4059,80,7,1385.65,0.25,226.51
8ebb48eb-9973-4aa9-b478-4d49736cfca5,141,10,719.48,0.28,120.43
6614635d-c46b-4422-a0df-7b6b6010a8b0,321,4,199.53,0.27,59.35
6614635d-c46b-4422-a0df-7b6b6010a8b0,287,2,165.51,0.19,16.24
83b9347c-4af6-47bc-939b-b91dfc9d243b,359,8,410.97,0.41,114.35
83b9347c-4af6-47bc-939b-b91dfc9d243b,104,5,733.98,0.18,175.92
83b9347c-4af6-47bc-939b-b91dfc9d243b,34,1,150.84,0.43,27.61
4b05aa7d-cbc8-4020-b080-a2abde60868c,27,8,403.14,0.14,125.67
4b05aa7d-cbc8-4020-b080-a2abde60868c,284,1,35.02,0.18,9.01
c873c3ab-2743-4831-94ba-05f445cfa953,80,9,1079.36,0.04,121.75
c873c3ab-2743-4831-94ba-05f445cfa953,120,5,42.5,0.15,5.0
c873c3ab-2743-4831-94ba-05f445cfa953,445,8,165.0,0.06,24.66
c873c3ab-2743-4831-94ba-05f445cfa953,94,7,648.05,0.4,54.86
d19494f6-f91f-426c-8858-80b20d7819ed,287,9,850.19,0.35,175.71
d19494f6-f91f-426c-8858-80b20d7819ed,125,6,930.23,0.5,81.34
4a7d2a14-62c5-414e-bf40-dc1255e11000,127,10,108.09,0.08,32.29
941ea3e3-9f60-4a85-8b69-337384388f16,337,8,208.38,0.08,70.18
8c3f625b-ba6a-409e-a1dc-1d1191fb732d,248,6,1096.73,0.19,410.91
8c3f625b-ba6a-409e-a1dc-1d1191fb732d,371,9,1145.02,0.39,237.8
8c3f625b-ba6a-409e-a1dc-1d1191fb732d,431,4,156.07,0.16,26.3
8c3f625b-ba6a-409e-a1dc-1d1191fb732d,204,5,834.57,0.44,120.53
88e15c95-f8e4-4a11-a1f2-73ce6da6e742,350,8,822.31,0.4,209.94
88e15c95-f8e4-4a11-a1f2-73ce6da6e742,93,5,795.47,0.27,223.61
8b2c828a-7274-45b9-bfd2-0e07f0e58b09,80,1,712.39,0.07,243.97
8b2c828a-7274-45b9-bfd2-0e07f0e58b09,233,1,19.6,0.34,2.79
8b2c828a-7274-45b9-bfd2-0e07f0e58b09,63,1,671.73,0.46,155.36
8b2c828a-7274-45b9-bfd2-0e07f0e58b09,328,4,906.23,0.27,289.97
5171538f-dd33-4997-ab98-3ef852af89ed,326,2,174.59,0.17,65.39
5171538f-dd33-4997-ab98-3ef852af89ed,37,2,650.21,0.15,203.34
8a755271-d681-495a-9b52-f51966843abc,313,8,210.53,0.28,57.23
8a755271-d681-495a-9b52-f51966843abc,408,5,765.43,0.06,160.96
8a755271-d681-495a-9b52-f51966843abc,46,8,319.37,0.18,32.77
7dd32446-b3a5-400e-a12a-38e0453ad0e8,155,6,744.3,0.35,88.79
ebd702ff-616d-4c43-8e81-41a4102bfa4a,469,10,449.19,0.08,42.65
ab85003c-0789-419b-b26e-7a153541a36a,476,6,263.68,0.46,61.48
ab85003c-0789-419b-b26e-7a153541a36a,124,6,816.73,0.44,60.39
943b6f6a-6088-4bfc-adfe-5ae6586909ac,89,4,315.06,0.15,29.42
943b6f6a-6088-4bfc-adfe-5ae6586909ac,444,2,976.88,0.17,292.76
943b6f6a-6088-4bfc-adfe-5ae6586909ac,353,10,1194.89,0.25,214.66
544562c5-ef05-4fe5-bd27-c659a29addd3,472,2,426.5,0.44,81.19
544562c5-ef05-4fe5-bd27-c659a29addd3,26,9,811.17,0.28,159.02
544562c5-ef05-4fe5-bd27-c659a29addd3,341,7,472.84,0.39,97.16
544562c5-ef05-4fe5-bd27-c659a29addd3,213,6,459.96,0.18,83.63
e340d0a6-1f17-4226-adf4-bcc022ea0f10,271,6,417.1,0.14,140.92
e340d0a6-1f17-4226-adf4-bcc022ea0f10,219,7,84.59,0.36,14.04
e340d0a6-1f17-4226-adf4-bcc022ea0f10,302,8,665.94,0.07,221.84
e340d0a6-1f17-4226-adf4-bcc022ea0f10,400,3,1125.45,0.48,227.56
32ef4791-4b13-4cd2-a4e9-7a10354a1193,256,7,824.03,0.43,182.62
32ef4791-4b13-4cd2-a4e9-7a10354a1193,349,9,695.02,0.32,75.27
32ef4791-4b13-4cd2-a4e9-7a10354a1193,366,4,165.04,0.37,42.34
32ef4791-4b13-4cd2-a4e9-7a10354a1193,58,3,884.4,0.48,226.76
dec98599-90b0-4897-acbe-d51defa579a4,439,9,383.43,0.25,74.44
e13a31ec-1fad-4aed-b1ee-66647cdc05b8,387,8,531.9,0.18,117.6
e13a31ec-1fad-4aed-b1ee-66647cdc05b8,335,6,344.69,0.46,31.35
e13a31ec-1fad-4aed-b1ee-66647cdc05b8,174,3,1072.54,0.33,335.67
e13a31ec-1fad-4aed-b1ee-66647cdc05b8,368,3,550.96,0.24,96.84
e13a31ec-1fad-4aed-b1ee-66647cdc05b8,411,4,953.58,0.49,188.61
0aea69e4-3915-4e7b-a813-28fff46989db,78,6,111.94,0.12,15.83
0aea69e4-3915-4e7b-a813-28fff46989db,29,3,942.29,0.39,58.11
0aea69e4-3915-4e7b-a813-28fff46989db,431,4,568.73,0.31,143.8
e9ff6e27-4969-4daf-9349-b13823827dd6,219,5,80.5,0.23,16.15
e9ff6e27-4969-4daf-9349-b13823827dd6,279,8,849.88,0.34,93.29
0c1352ed-fef1-4fae-953a-a3dcbfc57f97,455,4,861.86,0.4,131.88
0c1352ed-fef1-4fae-953a-a3dcbfc57f97,231,1,628.68,0.16,137.49
d67aefa7-81a4-40a5-a9d7-1eedcbbe68d5,152,7,227.14,0.08,28.93
d67aefa7-81a4-40a5-a9d7-1eedcbbe68d5,84,10,639.84,0.08,108.74
d67aefa7-81a4-40a5-a9d7-1eedcbbe68d5,98,7,1144.47,0.04,460.89
d67aefa7-81a4-40a5-a9d7-1eedcbbe68d5,363,6,536.03,0.35,59.42
d67aefa7-81a4-40a5-a9d7-1eedcbbe68d5,308,9,77.72,0.3,6.9
ef2079fb-0317-48bc-8dd8-30f1352f5fc3,266,1,305.86,0.11,39.32
ef2079fb-0317-48bc-8dd8-30f1352f5fc3,30,1,431.41,0.3,122.42
ef2079fb-0317-48bc-8dd8-30f1352f5fc3,24,8,659.37,0.18,231.51
e656857b-b329-4e56-aa82-6322b9a484da,88,1,853.58,0.3,174.11
e656857b-b329-4e56-aa82-6322b9a484da,313,9,804.1,0.39,103.47
a703f4bb-8984-42b2-95c5-ff095c2a41cf,418,9,698.51,0.08,229.38
a703f4bb-8984-42b2-95c5-ff095c2a41cf,252,7,981.23,0.29,274.7
a703f4bb-8984-42b2-95c5-ff095c2a41cf,132,9,183.88,0.23,60.68
a703f4bb-8984-42b2-95c5-ff095c2a41cf,47,5,860.15,0.16,88.07
a703f4bb-8984-42b2-95c5-ff095c2a41cf,347,8,604.14,0.16,249.74
64bd37ca-d4ae-4b5f-9c68-935fb3efe897,189,7,111.61,0.31,22.54
ee9fd202-2e09-49ec-94f3-fb5f9e7d02e3,387,9,127.98,0.43,21.87
ee9fd202-2e09-49ec-94f3-fb5f9e7d02e3,499,4,675.71,0.37,70.29
ee9fd202-2e09-49ec-94f3-fb5f9e7d02e3,384,6,222.2,0.18,89.2
ee9fd202-2e09-49ec-94f3-fb5f9e7d02e3,99,8,791.5,0.06,328.22
541b94d2-ce11-46a0-9068-f0e3e8e56c72,141,10,364.7,0.4,40.94
541b94d2-ce11-46a0-9068-f0e3e8e56c72,10,6,1194.26,0.42,93.34
541b94d2-ce11-46a0-9068-f0e3e8e56c72,238,9,1397.17,0.06,225.69
d86bd7f1-7979-475e-9673-56890388f0e7,1,2,484.23,0.24,97.46
d86bd7f1-7979-475e-9673-56890388f0e7,385,8,935.0,0.14,148.09
d86bd7f1-7979-475e-9673-56890388f0e7,202,2,1287.7,0.49,133.94
d86bd7f1-7979-475e-9673-56890388f0e7,102,6,992.76,0.13,422.92
d86bd7f1-7979-475e-9673-56890388f0e7,191,4,804.88,0.29,124.98
ec75f289-4477-4507-977f-4b7ba20e6af0,47,4,947.06,0.25,322.29
ec75f289-4477-4507-977f-4b7ba20e6af0,196,6,832.73,0.44,134.45
ec75f289-4477-4507-977f-4b7ba20e6af0,335,3,526.03,0.08,157.48
1a5f59da-0216-48b1-9197-c0427ce23ea7,27,5,737.91,0.44,150.28
1a5f59da-0216-48b1-9197-c0427ce23ea7,222,7,42.06,0.07,11.67
1a5f59da-0216-48b1-9197-c0427ce23ea7,373,3,43.35,0.41,12.45
f77fc177-8ee2-42cd-ad6f-fc58b5dfd568,234,2,307.08,0.37,95.86
f77fc177-8ee2-42cd-ad6f-fc58b5dfd568,71,6,541.35,0.0,102.63
f77fc177-8ee2-42cd-ad6f-fc58b5dfd568,224,10,671.05,0.18,266.38
f77fc177-8ee2-42cd-ad6f-fc58b5dfd568,65,5,454.36,0.01,78.01
f77fc177-8ee2-42cd-ad6f-fc58b5dfd568,155,6,173.37,0.35,25.41
176c62ca-dc8a-4df4-805a-b5ca0b0facd5,243,3,1249.5,0.5,64.34
176c62ca-dc8a-4df4-805a-b5ca0b0facd5,339,8,660.15,0.08,211.83
176c62ca-dc8a-4df4-805a-b5ca0b0facd5,407,8,552.14,0.05,150.0
176c62ca-dc8a-4df4-805a-b5ca0b0facd5,405,7,862.73,0.45,132.87
176c62ca-dc8a-4df4-805a-b5ca0b0facd5,203,6,1065.73,0.29,216.12
7eef62ac-b146-4bee-a499-ef907bc583b2,1,1,92.69,0.3,24.93
7eef62ac-b146-4bee-a499-ef907bc583b2,165,4,76.61,0.44,12.61
7eef62ac-b146-4bee-a499-ef907bc583b2,195,2,462.46,0.09,150.72
7eef62ac-b146-4bee-a499-ef907bc583b2,323,5,212.65,0.5,13.08
7eef62ac-b146-4bee-a499-ef907bc583b2,187,1,568.92,0.26,46.57
87dbccce-96f7-4153-82bf-78c02f8a0f51,13,6,110.61,0.28,31.65
87dbccce-96f7-4153-82bf-78c02f8a0f51,217,8,55.9,0.44,10.2
87dbccce-96f7-4153-82bf-78c02f8a0f51,271,7,319.66,0.24,104.37
87dbccce-96f7-4153-82bf-78c02f8a0f51,441,6,250.43,0.32,75.14
87dbccce-96f7-4153-82bf-78c02f8a0f51,420,2,602.67,0.06,268.5
3b5ccb20-a711-4829-8d2f-57d34fe6284e,429,1,229.3,0.5,27.05
3b5ccb20-a711-4829-8d2f-57d34fe6284e,160,7,566.25,0.37,156.98
3b5ccb20-a711-4829-8d2f-57d34fe6284e,288,6,614.89,0.33,187.47
10ccf4df-b6f9-4723-822f-a82c86ca1533,186,5,704.84,0.21,196.09
10ccf4df-b6f9-4723-822f-a82c86ca1533,139,6,460.18,0.4,119.59
10ccf4df-b6f9-4723-822f-a82c86ca1533,434,6,529.19,0.16,115.34
10ccf4df-b6f9-4723-822f-a82c86ca1533,204,2,314.27,0.12,64.23
10ccf4df-b6f9-4723-822f-a82c86ca1533,394,8,573.87,0.06,186.0
908d1a23-2e3d-4bc6-98ea-99c886330356,23,4,660.51,0.39,50.15
908d1a23-2e3d-4bc6-98ea-99c886330356,43,6,1033.95,0.33,326.01
908d1a23-2e3d-4bc6-98ea-99c886330356,463,9,821.94,0.01,99.54
0fdbbbc4-d8c4-403b-92e0-69ada783c729,477,2,113.47,0.05,46.01
9dc5af13-6162-42cc-9247-963800b6dcd9,218,2,283.31,0.19,89.23
9dc5af13-6162-42cc-9247-963800b6dcd9,116,1,357.86,0.26,80.23
a947600d-3d13-40a9-8625-deccd8d50ff2,272,1,677.27,0.02,193.55
5d745144-9f29-468e-8087-4693e2f200eb,312,3,515.83,0.3,155.92
5d745144-9f29-468e-8087-4693e2f200eb,138,9,94.15,0.18,16.27
5d745144-9f29-468e-8087-4693e2f200eb,360,5,627.26,0.2,248.22
6698f021-cec5-424f-ab72-6ce815eb3a1f,383,6,123.65,0.33,28.98
6698f021-cec5-424f-ab72-6ce815eb3a1f,150,9,496.47,0.21,135.08
6698f021-cec5-424f-ab72-6ce815eb3a1f,43,8,318.79,0.02,64.56
7a1eadab-7c51-4ac5-9648-f00ae8ef562b,302,2,210.98,0.48,37.31
7a1eadab-7c51-4ac5-9648-f00ae8ef562b,80,9,878.39,0.24,265.0
7a1eadab-7c51-4ac5-9648-f00ae8ef562b,168,6,247.42,0.37,34.13
7a1eadab-7c51-4ac5-9648-f00ae8ef562b,11,9,303.68,0.07,134.48
7a1eadab-7c51-4ac5-9648-f00ae8ef562b,105,10,556.47,0.29,165.81
46a94dce-40c4-4839-b4c0-9b40e1ca5cd5,310,10,679.0,0.31,222.68
46a94dce-40c4-4839-b4c0-9b40e1ca5cd5,190,9,1026.77,0.28,137.68
46a94dce-40c4-4839-b4c0-9b40e1ca5cd5,367,7,740.99,0.46,112.96
a553af67-496b-4c22-999a-314e74bc4976,397,2,48.24,0.39,4.19
a553af67-496b-4c22-999a-314e74bc4976,309,6,423.66,0.13,123.33
a553af67-496b-4c22-999a-314e74bc4976,232,6,886.56,0.49,90.82
a553af67-496b-4c22-999a-314e74bc4976,135,8,93.86,0.41,11.36
a553af67-496b-4c22-999a-314e74bc4976,365,4,401.83,0.42,51.06
f86fcc7c-a444-475b-8a02-74abf429c93e,57,9,797.89,0.08,213.61
f86fcc7c-a444-475b-8a02-74abf429c93e,42,9,332.2,0.38,95.48
f86fcc7c-a444-475b-8a02-74abf429c93e,123,10,364.65,0.41,93.09
f86fcc7c-a444-475b-8a02-74abf429c93e,245,6,691.08,0.26,126.2
f86fcc7c-a444-475b-8a02-74abf429c93e,88,5,557.72,0.02,221.45
5c7099f9-e73c-4678-9e2b-0cf2cbb20e7a,48,1,728.86,0.3,85.23
5c7099f9-e73c-4678-9e2b-0cf2cbb20e7a,235,2,590.32,0.15,79.12
5c7099f9-e73c-4678-9e2b-0cf2cbb20e7a,115,8,1094.5,0.08,436.56
5c7099f9-e73c-4678-9e2b-0cf2cbb20e7a,335,5,101.33,0.31,24.0
5c7099f9-e73c-4678-9e2b-0cf2cbb20e7a,148,7,101.82,0.02,41.98
31ccb2b4-e737-4b49-a6d4-ad719d77f6ef,349,6,768.55,0.41,173.89
31ccb2b4-e737-4b49-a6d4-ad719d77f6ef,231,3,57.74,0.07,20.43
31ccb2b4-e737-4b49-a6d4-ad719d77f6ef,254,6,1122.0,0.02,465.51
31ccb2b4-e737-4b49-a6d4-ad719d77f6ef,402,6,271.12,0.39,28.96
72f9f02d-cfe9-44ff-b8c1-fa18465ea171,472,5,160.49,0.35,11.19
72f9f02d-cfe9-44ff-b8c1-fa18465ea171,490,8,851.97,0.36,269.76
7a53dce0-900d-4a36-be34-e24ce98c9c24,13,5,777.6,0.31,179.51
7a53dce0-900d-4a36-be34-e24ce98c9c24,493,9,580.13,0.5,120.02
6dc94ae4-0786-4b30-a5e4-dc82aff96533,319,2,760.0,0.29,172.58
02d044c5-af01-4139-9b67-319d590e7e60,159,7,139.24,0.01,54.31
a5fa4597-3c64-45ec-8d6a-092b88f65d97,472,4,309.46,0.43,25.76
a5fa4597-3c64-45ec-8d6a-092b88f65d97,174,5,639.79,0.27,178.23
637ceafa-38b4-42f4-8d8b-b93d4b6ec7dd,253,3,88.72,0.24,16.12
df6404fc-e899-41c2-b7ef-45077dd6bf4c,183,3,872.61,0.01,284.02
df6404fc-e899-41c2-b7ef-45077dd6bf4c,301,9,1241.6,0.3,177.33
df6404fc-e899-41c2-b7ef-45077dd6bf4c,55,6,1098.1,0.47,153.06
df6404fc-e899-41c2-b7ef-45077dd6bf4c,204,10,153.83,0.19,38.1
df6404fc-e899-41c2-b7ef-45077dd6bf4c,470,3,1252.38,0.33,241.73
d5f91900-e9d6-4dc8-8e0b-bd934a237e3a,193,8,636.15,0.24,187.76
d5f91900-e9d6-4dc8-8e0b-bd934a237e3a,322,6,429.19,0.14,47.32
d5f91900-e9d6-4dc8-8e0b-bd934a237e3a,379,5,932.51,0.04,364.76
d5f91900-e9d6-4dc8-8e0b-bd934a237e3a,188,2,752.27,0.05,79.13
d5f91900-e9d6-4dc8-8e0b-bd934a237e3a,146,5,797.07,0.4,222.33
92c94495-417f-492d-9342-a1b753eda0ad,82,9,768.56,0.36,162.52
92c94495-417f-492d-9342-a1b753eda0ad,168,6,59.45,0.19,23.79
92c94495-417f-492d-9342-a1b753eda0ad,365,8,1085.94,0.33,91.77
92c94495-417f-492d-9342-a1b753eda0ad,466,3,387.53,0.26,73.28
92c94495-417f-492d-9342-a1b753eda0ad,332,4,1298.92,0.05,376.3
04f4cf26-80f4-4864-b480-33ea54d19b47,371,8,1029.86,0.26,93.41
04f4cf26-80f4-4864-b480-33ea54d19b47,190,7,209.81,0.36,16.76
04f4cf26-80f4-4864-b480-33ea54d19b47,235,8,289.51,0.13,36.26
04f4cf26-80f4-4864-b480-33ea54d19b47,341,10,1187.16,0.36,81.66
3b12f8e4-6507-4e1c-be5c-9a99f225b0f7,463,7,575.13,0.36,56.58
3b12f8e4-6507-4e1c-be5c-9a99f225b0f7,285,3,482.37,0.47,111.29
3b12f8e4-6507-4e1c-be5c-9a99f225b0f7,79,1,904.96,0.21,207.12
3b12f8e4-6507-4e1c-be5c-9a99f225b0f7,119,2,397.55,0.05,117.17
3b12f8e4-6507-4e1c-be5c-9a99f225b0f7,400,1,915.25,0.02,238.91
7efb480b-8523-4463-93ca-da8e5c784f91,111,5,1096.04,0.46,295.92
7efb480b-8523-4463-93ca-da8e5c784f91,441,7,1371.17,0.02,450.37
7efb480b-8523-4463-93ca-da8e5c784f91,223,1,526.46,0.46,86.03
7efb480b-8523-4463-93ca-da8e5c784f91,343,2,1061.94,0.26,212.51
e4b1f9ef-001f-42f0-9f37-9cceafb6a38f,264,6,1251.86,0.34,296.29
c360b15c-7c76-4ec1-8d67-19649a3a3b24,212,4,797.04,0.39,121.32
c360b15c-7c76-4ec1-8d67-19649a3a3b24,462,1,979.1,0.17,261.67
c360b15c-7c76-4ec1-8d67-19649a3a3b24,217,4,745.1,0.21,71.35
c360b15c-7c76-4ec1-8d67-19649a3a3b24,168,5,314.49,0.42,67.91
c360b15c-7c76-4ec1-8d67-19649a3a3b24,233,1,139.59,0.07,63.3
31c54de3-9a28-477e-9ae5-fc508a00edec,363,10,151.99,0.4,33.23
31c54de3-9a28-477e-9ae5-fc508a00edec,366,2,1209.87,0.37,261.3
31c54de3-9a28-477e-9ae5-fc508a00edec,215,8,1200.74,0.23,316.71
31c54de3-9a28-477e-9ae5-fc508a00edec,487,3,718.03,0.32,145.17
d5138d26-5e0f-49f3-b921-138c3e81af3f,147,10,902.19,0.21,241.8
d5138d26-5e0f-49f3-b921-138c3e81af3f,491,9,255.08,0.46,25.25
d5138d26-5e0f-49f3-b921-138c3e81af3f,499,2,619.13,0.47,101.78
7a9f28e6-7b5b-4ce9-8836-b39cac985efc,230,8,214.9,0.41,25.49
37be4a81-089c-4a36-980e-9c8024ce0299,285,8,1194.07,0.36,350.85
37be4a81-089c-4a36-980e-9c8024ce0299,404,6,1210.44,0.27,350.17
f996e991-7a94-43aa-b032-2013a1971287,89,1,232.44,0.5,19.72
f996e991-7a94-43aa-b032-2013a1971287,492,5,993.12,0.13,388.59
f996e991-7a94-43aa-b032-2013a1971287,426,8,661.42,0.18,60.5
f996e991-7a94-43aa-b032-2013a1971287,240,4,293.25,0.19,53.52
