order_id,product_id,sales,quantity,discount,profit
8b3732f0-1a11-4eca-89c1-6fb8c71f0125,419,249.09,10,0.15,96.70
bff70501-48ce-408f-8282-342e060e02df,486,1139.80,3,0.07,361.66
bff70501-48ce-408f-8282-342e060e02df,95,233.98,7,0.19,22.16
bff70501-48ce-408f-8282-342e060e02df,399,686.68,9,0.03,221.96
bff70501-48ce-408f-8282-342e060e02df,289,1189.79,6,0.44,114.27
66c939cb-5398-44ad-a86e-ce6d177dbc35,309,185.60,6,0.24,54.03
c321daab-3b9c-4df7-a6fc-9db83df76f1d,381,786.86,6,0.34,122.08
c321daab-3b9c-4df7-a6fc-9db83df76f1d,402,803.30,4,0.13,101.78
c321daab-3b9c-4df7-a6fc-9db83df76f1d,35,580.20,10,0.28,100.62
c321daab-3b9c-4df7-a6fc-9db83df76f1d,187,272.78,9,0.16,82.28
c321daab-3b9c-4df7-a6fc-9db83df76f1d,172,798.25,8,0.43,226.61
efe18ee9-4dab-4dce-86e6-c55835c705a8,78,155.82,3,0.10,22.50
3dd12f28-4c16-4b7c-8ab7-07ee51258e7d,136,193.05,9,0.42,35.39
3dd12f28-4c16-4b7c-8ab7-07ee51258e7d,44,279.85,2,0.44,54.74
3dd12f28-4c16-4b7c-8ab7-07ee51258e7d,234,595.12,2,0.36,159.31
1975a443-558f-4365-bd84-1eb353ef2dde,238,1057.51,3,0.24,239.88
ac41e7be-0443-4394-9681-a57d822613d0,236,1209.05,9,0.24,269.40
ac41e7be-0443-4394-9681-a57d822613d0,354,757.45,4,0.27,189.80
ac41e7be-0443-4394-9681-a57d822613d0,416,720.82,2,0.33,162.77
251bd537-53bf-42e3-bb0d-a799008ae0f1,446,606.64,7,0.15,88.84
251bd537-53bf-42e3-bb0d-a799008ae0f1,35,272.60,10,0.09,112.16
251bd537-53bf-42e3-bb0d-a799008ae0f1,364,1054.47,2,0.42,76.90
251bd537-53bf-42e3-bb0d-a799008ae0f1,158,1001.23,8,0.35,280.32
251bd537-53bf-42e3-bb0d-a799008ae0f1,77,392.19,3,0.05,125.91
5f4ee2cd-3b4b-450e-a4d8-c63545aee1d4,46,221.95,5,0.43,15.27
5f4ee2cd-3b4b-450e-a4d8-c63545aee1d4,328,988.49,3,0.21,201.16
5f4ee2cd-3b4b-450e-a4d8-c63545aee1d4,307,517.85,6,0.29,72.27
5f4ee2cd-3b4b-450e-a4d8-c63545aee1d4,491,1281.10,9,0.47,148.36
e541f683-5a96-435b-a98b-41f1df873369,136,132.48,7,0.18,23.97
e541f683-5a96-435b-a98b-41f1df873369,183,513.18,1,0.20,142.59
e541f683-5a96-435b-a98b-41f1df873369,362,429.24,10,0.17,145.87
e541f683-5a96-435b-a98b-41f1df873369,453,65.97,4,0.42,9.04
c6ee34e2-532a-411d-b9d2-e0787e4fe277,241,392.49,3,0.26,96.36
37fd70d2-e7ef-4159-a0cf-5c05d5fd7fdd,409,859.40,8,0.31,184.19
37fd70d2-e7ef-4159-a0cf-5c05d5fd7fdd,177,862.01,2,0.15,251.53
37fd70d2-e7ef-4159-a0cf-5c05d5fd7fdd,112,449.08,8,0.32,114.56
37fd70d2-e7ef-4159-a0cf-5c05d5fd7fdd,370,840.09,3,0.09,280.54
d45f1699-9a71-4823-a234-ba7c4a7c7ef0,402,1128.12,9,0.36,261.96
d45f1699-9a71-4823-a234-ba7c4a7c7ef0,140,1089.86,8,0.18,324.10
d45f1699-9a71-4823-a234-ba7c4a7c7ef0,184,310.97,7,0.44,43.87
de94897f-0f67-4d73-9db1-ddbf273e7042,152,212.91,6,0.05,35.15
de94897f-0f67-4d73-9db1-ddbf273e7042,260,1334.23,8,0.03,220.72
de94897f-0f67-4d73-9db1-ddbf273e7042,400,874.74,7,0.43,159.21
d5827c01-cbc2-47e8-9c36-38899c37e691,341,945.25,10,0.19,244.34
d5827c01-cbc2-47e8-9c36-38899c37e691,401,362.47,9,0.17,53.81
d5827c01-cbc2-47e8-9c36-38899c37e691,27,706.41,4,0.42,191.99
d5827c01-cbc2-47e8-9c36-38899c37e691,388,707.88,5,0.17,174.25
d5827c01-cbc2-47e8-9c36-38899c37e691,208,237.33,9,0.49,43.49
01770a79-d244-467d-a557-964e64c0f3c1,84,723.65,8,0.08,100.18
4b005683-db12-4caa-8e1f-6e9b0d411cf7,55,452.82,10,0.49,105.67
34be4f43-be99-42bd-b52a-6be2f59cb419,37,388.32,6,0.31,86.60
6dce5464-fb92-49ce-8a9a-83a36fc77b2b,398,1284.14,4,0.40,288.04
6dce5464-fb92-49ce-8a9a-83a36fc77b2b,330,144.45,2,0.28,46.54
6dce5464-fb92-49ce-8a9a-83a36fc77b2b,353,947.93,4,0.40,139.00
f40e7760-9bf4-4af3-a55f-d65d616aa6b1,236,354.22,3,0.20,30.71
f40e7760-9bf4-4af3-a55f-d65d616aa6b1,197,679.18,2,0.12,81.38
c36e83f5-7287-4111-9d0f-09df1f922ece,207,498.85,5,0.08,181.79
c36e83f5-7287-4111-9d0f-09df1f922ece,232,540.60,4,0.23,183.15
c36e83f5-7287-4111-9d0f-09df1f922ece,350,193.65,8,0.22,43.17
c36e83f5-7287-4111-9d0f-09df1f922ece,173,391.88,1,0.04,80.54
4db644af-f78d-48a7-9219-45befe212e44,216,687.42,6,0.15,94.98
4db644af-f78d-48a7-9219-45befe212e44,194,702.60,6,0.32,225.83
4db644af-f78d-48a7-9219-45befe212e44,429,1171.37,8,0.45,81.57
4db644af-f78d-48a7-9219-45befe212e44,281,51.55,7,0.10,18.38
db08e69e-309e-4faa-a6d6-578ee672605c,288,837.07,4,0.37,246.77
db08e69e-309e-4faa-a6d6-578ee672605c,215,186.95,4,0.27,18.09
db08e69e-309e-4faa-a6d6-578ee672605c,5,293.84,9,0.39,27.38
cbcc15a3-8684-4121-a246-30954ee87f8d,486,713.48,5,0.19,113.90
cbcc15a3-8684-4121-a246-30954ee87f8d,130,1270.00,6,0.19,509.46
cbcc15a3-8684-4121-a246-30954ee87f8d,377,31.55,5,0.49,3.69
ee6d9bdf-9ee3-4607-9cc2-9e4f8a3c8f2c,127,615.88,3,0.02,168.27
ee6d9bdf-9ee3-4607-9cc2-9e4f8a3c8f2c,275,259.81,8,0.39,47.18
ee6d9bdf-9ee3-4607-9cc2-9e4f8a3c8f2c,471,329.76,9,0.30,29.86
ee6d9bdf-9ee3-4607-9cc2-9e4f8a3c8f2c,260,150.63,5,0.25,32.14
ee6d9bdf-9ee3-4607-9cc2-9e4f8a3c8f2c,165,255.68,5,0.06,89.49
50a8306b-e21d-4394-8b84-0eca9c870fb9,495,88.83,6,0.44,24.07
50a8306b-e21d-4394-8b84-0eca9c870fb9,333,977.43,1,0.24,114.95
50a8306b-e21d-4394-8b84-0eca9c870fb9,126,418.38,7,0.34,123.18
50a8306b-e21d-4394-8b84-0eca9c870fb9,326,816.32,9,0.14,224.51
4cb86ff1-428c-4827-a5d9-af195fb695c2,140,768.98,6,0.18,292.36
4cb86ff1-428c-4827-a5d9-af195fb695c2,91,992.33,8,0.25,165.11
4cb86ff1-428c-4827-a5d9-af195fb695c2,16,1011.09,5,0.06,157.08
4cb86ff1-428c-4827-a5d9-af195fb695c2,142,171.91,2,0.22,40.31
4cb86ff1-428c-4827-a5d9-af195fb695c2,85,837.11,8,0.17,225.81
66abb9bb-f81d-4403-8560-777f2cae92e6,297,153.64,8,0.32,45.40
9cb958aa-fd2b-4bff-a650-a263db10f48b,221,1053.54,1,0.31,198.15
9cb958aa-fd2b-4bff-a650-a263db10f48b,305,154.19,3,0.43,39.94
30606ef6-fa24-41f3-9f2f-58943392ec58,367,248.31,8,0.50,55.67
30606ef6-fa24-41f3-9f2f-58943392ec58,431,1371.58,7,0.32,328.31
30606ef6-fa24-41f3-9f2f-58943392ec58,99,885.91,6,0.44,86.78
30606ef6-fa24-41f3-9f2f-58943392ec58,36,288.11,2,0.38,21.04
03aaa86f-7c76-4f59-8f02-017ebb55bad0,107,1179.81,6,0.26,432.22
03aaa86f-7c76-4f59-8f02-017ebb55bad0,103,783.47,8,0.29,238.72
03aaa86f-7c76-4f59-8f02-017ebb55bad0,239,1132.62,10,0.42,172.58
03aaa86f-7c76-4f59-8f02-017ebb55bad0,68,74.72,7,0.47,18.74
03aaa86f-7c76-4f59-8f02-017ebb55bad0,412,1217.30,8,0.41,177.55
c1f5ba64-51b4-449a-a55c-8f50ad81d926,56,844.59,7,0.08,164.75
c1f5ba64-51b4-449a-a55c-8f50ad81d926,84,613.82,2,0.17,124.31
c1f5ba64-51b4-449a-a55c-8f50ad81d926,63,302.13,7,0.26,91.76
c1f5ba64-51b4-449a-a55c-8f50ad81d926,474,129.07,9,0.37,39.92
75cc9a0a-0e13-4285-a50d-17870c44e6ca,254,215.69,8,0.30,22.08
75cc9a0a-0e13-4285-a50d-17870c44e6ca,188,965.88,10,0.45,73.43
75cc9a0a-0e13-4285-a50d-17870c44e6ca,126,994.49,5,0.31,128.67
75cc9a0a-0e13-4285-a50d-17870c44e6ca,462,181.71,5,0.09,30.23
76a275da-33dd-4147-b517-6dcbad43e5fc,324,970.31,5,0.30,146.85
76a275da-33dd-4147-b517-6dcbad43e5fc,403,747.53,6,0.11,76.03
9982c396-bd13-40d6-9efd-e27388387979,469,50.71,3,0.30,15.65
c25de6bf-095b-4168-b0c9-de41b6894a08,111,783.74,5,0.26,226.12
c25de6bf-095b-4168-b0c9-de41b6894a08,186,46.81,5,0.12,14.41
c25de6bf-095b-4168-b0c9-de41b6894a08,468,330.17,8,0.46,54.41
c25de6bf-095b-4168-b0c9-de41b6894a08,23,992.75,4,0.50,195.98
c25de6bf-095b-4168-b0c9-de41b6894a08,212,214.47,3,0.25,41.13
a88c9b51-9880-467c-9f02-2651bc68e230,293,258.47,2,0.42,72.40
a88c9b51-9880-467c-9f02-2651bc68e230,191,1065.78,6,0.19,302.85
a88c9b51-9880-467c-9f02-2651bc68e230,52,583.57,3,0.43,137.74
a88c9b51-9880-467c-9f02-2651bc68e230,105,385.15,8,0.28,57.34
a88c9b51-9880-467c-9f02-2651bc68e230,434,304.31,2,0.39,73.27
1a62e660-f61b-4509-a841-4220dbd0eaa1,438,522.69,2,0.34,133.67
1a62e660-f61b-4509-a841-4220dbd0eaa1,246,1245.17,9,0.06,271.90
1a62e660-f61b-4509-a841-4220dbd0eaa1,464,161.65,6,0.22,58.49
7576bcf0-1585-469d-90dc-735f02ff112e,175,622.22,9,0.44,88.88
7576bcf0-1585-469d-90dc-735f02ff112e,322,325.89,8,0.07,133.11
7576bcf0-1585-469d-90dc-735f02ff112e,235,788.64,8,0.38,56.40
7576bcf0-1585-469d-90dc-735f02ff112e,177,252.15,1,0.10,56.53
7576bcf0-1585-469d-90dc-735f02ff112e,267,17.37,9,0.35,2.76
0cf90c3f-1990-4640-9db2-406fd9b36cb5,335,491.31,2,0.18,145.76
113af17e-ae6f-4b83-b345-f80c177eed80,395,1071.91,10,0.24,118.88
113af17e-ae6f-4b83-b345-f80c177eed80,435,224.00,4,0.43,27.26
113af17e-ae6f-4b83-b345-f80c177eed80,156,435.77,9,0.32,145.58
113af17e-ae6f-4b83-b345-f80c177eed80,218,21.00,7,0.12,7.10
113af17e-ae6f-4b83-b345-f80c177eed80,454,820.80,6,0.34,54.67
26248b59-f6ab-48f0-8b3c-7ca6bf74872b,401,612.50,6,0.12,202.71
26248b59-f6ab-48f0-8b3c-7ca6bf74872b,152,647.53,2,0.09,224.52
26248b59-f6ab-48f0-8b3c-7ca6bf74872b,492,232.25,1,0.19,71.61
26248b59-f6ab-48f0-8b3c-7ca6bf74872b,421,369.27,5,0.10,37.96
e146c429-4050-40a5-b060-3edb1b0fb8bc,443,1031.31,8,0.32,259.94
e146c429-4050-40a5-b060-3edb1b0fb8bc,367,176.37,8,0.48,17.67
3168f888-daac-4f85-9f70-f100297a1dbe,238,237.70,9,0.39,56.99
3168f888-daac-4f85-9f70-f100297a1dbe,431,412.85,5,0.27,77.78
3168f888-daac-4f85-9f70-f100297a1dbe,341,700.64,1,0.35,80.26
3168f888-daac-4f85-9f70-f100297a1dbe,140,892.44,9,0.39,112.89
98a3ab4b-8096-43c0-b62c-d5defd1924bb,317,721.12,2,0.43,160.53
98a3ab4b-8096-43c0-b62c-d5defd1924bb,404,561.25,4,0.00,116.19
98a3ab4b-8096-43c0-b62c-d5defd1924bb,271,35.58,7,0.17,8.19
98a3ab4b-8096-43c0-b62c-d5defd1924bb,259,759.47,4,0.07,217.99
a3ddf895-5f6e-4105-8381-46d692f7e3d9,143,132.80,9,0.13,53.48
a3ddf895-5f6e-4105-8381-46d692f7e3d9,143,920.08,3,0.16,362.92
a3ddf895-5f6e-4105-8381-46d692f7e3d9,182,719.27,8,0.48,150.58
a3ddf895-5f6e-4105-8381-46d692f7e3d9,481,708.21,10,0.27,112.15
a3ddf895-5f6e-4105-8381-46d692f7e3d9,463,520.52,3,0.02,188.52
b66542f2-db37-4e64-94f3-22e34e5472c6,292,625.37,9,0.27,66.69
b66542f2-db37-4e64-94f3-22e34e5472c6,430,277.46,1,0.26,69.98
b66542f2-db37-4e64-94f3-22e34e5472c6,256,237.50,6,0.08,102.58
b66542f2-db37-4e64-94f3-22e34e5472c6,239,821.60,2,0.23,303.44
c30b5643-bc68-480c-9dc5-31178196a35f,161,391.33,10,0.08,163.93
c30b5643-bc68-480c-9dc5-31178196a35f,441,628.39,9,0.30,47.82
c30b5643-bc68-480c-9dc5-31178196a35f,21,409.85,10,0.35,98.38
c30b5643-bc68-480c-9dc5-31178196a35f,375,239.33,3,0.40,44.63
c30b5643-bc68-480c-9dc5-31178196a35f,128,627.47,9,0.19,247.92
015194eb-a90c-46e2-abc3-91330e584b62,105,577.35,5,0.16,193.04
015194eb-a90c-46e2-abc3-91330e584b62,111,1221.27,3,0.37,103.83
015194eb-a90c-46e2-abc3-91330e584b62,232,1267.39,7,0.49,127.27
015194eb-a90c-46e2-abc3-91330e584b62,189,1144.17,4,0.24,254.88
c0cd5543-4c6b-43d2-bddc-f192169c59ba,120,248.58,5,0.48,52.50
c0cd5543-4c6b-43d2-bddc-f192169c59ba,262,917.73,9,0.27,110.71
c0cd5543-4c6b-43d2-bddc-f192169c59ba,389,580.94,4,0.45,63.42
c0cd5543-4c6b-43d2-bddc-f192169c59ba,13,88.05,4,0.40,14.15
d16f404e-be40-4c89-9c23-cbf7852018db,235,1174.69,8,0.03,152.65
d16f404e-be40-4c89-9c23-cbf7852018db,362,604.85,9,0.42,87.82
2a22c31b-c718-4c49-b948-7d37bb530887,91,849.09,5,0.44,94.52
2a22c31b-c718-4c49-b948-7d37bb530887,149,815.92,6,0.20,90.07
2a22c31b-c718-4c49-b948-7d37bb530887,58,1114.23,7,0.16,432.64
2a22c31b-c718-4c49-b948-7d37bb530887,214,869.19,3,0.38,126.84
2a22c31b-c718-4c49-b948-7d37bb530887,202,130.08,9,0.15,53.02
bf4762bc-a68c-4d74-b1db-48fbab52f36d,357,321.13,7,0.07,97.46
bf4762bc-a68c-4d74-b1db-48fbab52f36d,265,411.99,8,0.23,51.52
bf4762bc-a68c-4d74-b1db-48fbab52f36d,2,345.87,2,0.35,83.16
80b43e42-7cae-47c5-98c5-6b7b5217e379,276,728.10,1,0.33,145.66
98fbe147-bb29-408e-862b-5f824a1934db,80,334.38,3,0.29,100.03
e7c65bb4-e51f-4217-a0b3-6c2ebcb84518,193,758.77,9,0.42,95.73
e7c65bb4-e51f-4217-a0b3-6c2ebcb84518,459,559.57,10,0.13,168.49
e7c65bb4-e51f-4217-a0b3-6c2ebcb84518,294,647.81,4,0.45,175.25
e7c65bb4-e51f-4217-a0b3-6c2ebcb84518,400,18.54,4,0.44,4.90
e7c65bb4-e51f-4217-a0b3-6c2ebcb84518,487,445.28,9,0.45,96.01
f71b1ec2-5755-408c-9a90-91ae5dd3bf94,138,728.62,10,0.36,206.98
f71b1ec2-5755-408c-9a90-91ae5dd3bf94,104,204.43,7,0.26,20.43
f71b1ec2-5755-408c-9a90-91ae5dd3bf94,377,393.19,3,0.04,88.65
f71b1ec2-5755-408c-9a90-91ae5dd3bf94,321,611.76,1,0.13,57.08
533f4a1c-dfe3-4880-9bb2-4b62a8686dc2,109,487.44,6,0.19,135.47
02886176-174f-4a21-847a-30dc8d00a084,219,989.71,1,0.46,70.51
02886176-174f-4a21-847a-30dc8d00a084,203,1031.69,6,0.28,342.16
02886176-174f-4a21-847a-30dc8d00a084,205,190.90,4,0.10,77.44
8c7f33c3-750d-4a26-942c-55b47cb56829,309,406.40,4,0.45,40.09
8c7f33c3-750d-4a26-942c-55b47cb56829,184,591.27,4,0.04,73.53
534a46d3-f592-4e6a-a5f7-26c6fcafb03a,497,77.40,7,0.31,12.63
534a46d3-f592-4e6a-a5f7-26c6fcafb03a,386,1147.46,2,0.50,89.27
534a46d3-f592-4e6a-a5f7-26c6fcafb03a,403,673.87,2,0.49,144.60
534a46d3-f592-4e6a-a5f7-26c6fcafb03a,338,1161.75,10,0.04,179.38
534a46d3-f592-4e6a-a5f7-26c6fcafb03a,337,41.12,5,0.33,10.30
6b0e3cb7-b49d-450f-86f6-59d72cf041cb,261,672.65,1,0.48,140.20
b901e87e-b353-4342-8915-06220e6dc313,175,71.63,6,0.11,12.96
b901e87e-b353-4342-8915-06220e6dc313,234,622.41,3,0.05,201.14
b901e87e-b353-4342-8915-06220e6dc313,488,377.23,5,0.19,51.06
5193917b-10da-4e96-8155-90f6b49c1a41,288,428.83,4,0.08,95.45
5193917b-10da-4e96-8155-90f6b49c1a41,390,284.89,4,0.35,65.34
5193917b-10da-4e96-8155-90f6b49c1a41,94,1362.24,4,0.30,418.21
5193917b-10da-4e96-8155-90f6b49c1a41,173,1127.74,1,0.48,252.49
5193917b-10da-4e96-8155-90f6b49c1a41,229,736.70,1,0.10,243.26
9d2a24d9-b2e8-4d80-a550-b20ae314845b,353,261.00,2,0.13,58.89
9d2a24d9-b2e8-4d80-a550-b20ae314845b,369,901.54,1,0.02,311.59
e2f9e07b-9bc4-463a-ac28-4b775bd823f0,214,778.12,7,0.33,209.45
949a7816-0d38-45ac-9b2c-8a19e0224066,386,694.35,1,0.16,95.09
949a7816-0d38-45ac-9b2c-8a19e0224066,430,211.71,4,0.20,66.06
9180b634-5b53-44d3-8aee-4944ac9be4cf,343,1118.78,7,0.23,99.80
9180b634-5b53-44d3-8aee-4944ac9be4cf,110,480.31,2,0.09,126.02
2bd5b79e-a571-4716-9bbf-d3994f40dde1,359,1146.05,8,0.16,261.53
2bd5b79e-a571-4716-9bbf-d3994f40dde1,372,598.89,9,0.13,178.57
18ca20a6-fa92-453f-a8b0-c9f7ff766685,285,1167.51,6,0.18,380.35
18ca20a6-fa92-453f-a8b0-c9f7ff766685,194,854.71,7,0.04,393.69
18ca20a6-fa92-453f-a8b0-c9f7ff766685,143,142.00,9,0.17,21.20
18ca20a6-fa92-453f-a8b0-c9f7ff766685,339,510.03,1,0.25,80.63
ec571718-6b12-43df-b5d9-d0dc4d367a78,395,689.27,2,0.42,134.01
ec571718-6b12-43df-b5d9-d0dc4d367a78,272,355.22,4,0.46,21.16
ec571718-6b12-43df-b5d9-d0dc4d367a78,53,62.59,5,0.01,27.74
cc4bcf55-e7e3-4ec0-9a22-cd68f70e5b14,145,992.65,1,0.38,121.72
cc4bcf55-e7e3-4ec0-9a22-cd68f70e5b14,469,228.92,3,0.44,35.51
cc4bcf55-e7e3-4ec0-9a22-cd68f70e5b14,299,787.92,2,0.10,346.95
cc4bcf55-e7e3-4ec0-9a22-cd68f70e5b14,299,338.11,10,0.34,32.25
cc4bcf55-e7e3-4ec0-9a22-cd68f70e5b14,39,942.05,5,0.31,150.81
757f66f8-c5e6-4a0d-8694-05d4f107165b,325,1067.51,5,0.05,337.13
757f66f8-c5e6-4a0d-8694-05d4f107165b,153,257.68,7,0.20,90.46
93ad3d5e-5f38-405e-a88b-6e5472032d0d,39,335.60,8,0.31,79.56
93ad3d5e-5f38-405e-a88b-6e5472032d0d,179,1114.24,3,0.32,138.32
93ad3d5e-5f38-405e-a88b-6e5472032d0d,317,51.82,10,0.18,16.16
93ad3d5e-5f38-405e-a88b-6e5472032d0d,104,671.14,3,0.16,267.72
93ad3d5e-5f38-405e-a88b-6e5472032d0d,109,1268.16,7,0.36,348.07
ae2281a4-fa93-4eda-bb0d-7c749e88a9b6,147,170.51,3,0.46,44.16
ae2281a4-fa93-4eda-bb0d-7c749e88a9b6,435,482.71,6,0.24,70.22
ae2281a4-fa93-4eda-bb0d-7c749e88a9b6,48,523.70,6,0.36,43.21
ae2281a4-fa93-4eda-bb0d-7c749e88a9b6,250,127.26,10,0.34,27.96
73a05f47-9ea8-4273-a0a0-9eff4f7180d0,298,530.42,6,0.25,82.95
73a05f47-9ea8-4273-a0a0-9eff4f7180d0,176,724.61,2,0.25,158.99
ec5cc033-bbac-40a3-95f4-7796ace9cdc0,159,910.56,8,0.02,259.75
ec5cc033-bbac-40a3-95f4-7796ace9cdc0,498,62.60,3,0.10,20.07
ec5cc033-bbac-40a3-95f4-7796ace9cdc0,42,97.23,9,0.24,24.81
c92207ca-4ff7-4a4d-b153-cb9886dfc98b,365,116.72,9,0.24,8.94
c92207ca-4ff7-4a4d-b153-cb9886dfc98b,54,608.74,6,0.38,108.52
9305aefa-ff70-48a1-b79e-c48140c51d52,470,501.15,4,0.36,143.73
9305aefa-ff70-48a1-b79e-c48140c51d52,345,188.92,1,0.33,25.56
9305aefa-ff70-48a1-b79e-c48140c51d52,464,460.86,9,0.49,35.19
b6fac095-76a5-468b-9485-15063f382147,184,190.02,9,0.18,43.06
b6fac095-76a5-468b-9485-15063f382147,375,446.62,1,0.29,84.21
2505166a-7ec3-4840-8c1f-eee164098d7b,480,98.12,5,0.40,27.42
1f23f44c-745c-4b8b-9dd6-324622ce7795,395,754.05,8,0.27,87.04
1f23f44c-745c-4b8b-9dd6-324622ce7795,43,805.20,10,0.04,292.23
1f23f44c-745c-4b8b-9dd6-324622ce7795,337,109.60,6,0.09,28.58
1f23f44c-745c-4b8b-9dd6-324622ce7795,247,1221.76,1,0.18,120.92
e9f78c7c-621d-4a10-9d46-6f7045ab1a9c,189,494.25,4,0.33,116.62
e9f78c7c-621d-4a10-9d46-6f7045ab1a9c,407,371.68,1,0.40,99.15
e9f78c7c-621d-4a10-9d46-6f7045ab1a9c,248,187.90,4,0.36,31.49
861da576-c066-42ad-b151-cc71a1dfd3e8,152,85.94,8,0.16,21.21
861da576-c066-42ad-b151-cc71a1dfd3e8,237,365.57,6,0.11,59.50
d4d3b5c4-37e7-49e3-88fb-95fe956a7166,71,871.61,2,0.40,105.35
d4d3b5c4-37e7-49e3-88fb-95fe956a7166,125,296.55,7,0.02,106.95
a6d2a516-f4fc-4329-92bd-a74b431b6ea2,426,859.34,2,0.02,128.58
a6d2a516-f4fc-4329-92bd-a74b431b6ea2,28,983.58,6,0.07,275.97
a6d2a516-f4fc-4329-92bd-a74b431b6ea2,313,1085.51,2,0.50,135.29
a6d2a516-f4fc-4329-92bd-a74b431b6ea2,50,1253.96,3,0.26,343.03
a6d2a516-f4fc-4329-92bd-a74b431b6ea2,214,190.10,9,0.30,29.77
f814b36e-a9a0-4f38-9ed3-207589c5dcd3,230,1175.04,4,0.34,384.59
ae68fe07-592f-4bbe-816f-30fe333353c1,381,206.36,4,0.07,48.65
ae68fe07-592f-4bbe-816f-30fe333353c1,255,455.03,2,0.08,68.04
ae68fe07-592f-4bbe-816f-30fe333353c1,13,1308.81,8,0.29,101.66
ae68fe07-592f-4bbe-816f-30fe333353c1,498,768.11,8,0.37,156.07
e6b20e55-bb48-40f3-b7f9-1fffe614393b,102,470.40,10,0.37,132.59
e6b20e55-bb48-40f3-b7f9-1fffe614393b,389,321.91,2,0.18,55.91
e6b20e55-bb48-40f3-b7f9-1fffe614393b,465,980.90,5,0.44,263.87
e6b20e55-bb48-40f3-b7f9-1fffe614393b,373,250.43,4,0.47,51.21
e6b20e55-bb48-40f3-b7f9-1fffe614393b,9,248.70,3,0.38,69.31
c31bf4bd-2383-4190-be15-b53652dd49fc,167,231.92,7,0.39,16.34
c31bf4bd-2383-4190-be15-b53652dd49fc,269,844.78,1,0.11,314.13
c31bf4bd-2383-4190-be15-b53652dd49fc,397,208.47,2,0.23,44.53
c31bf4bd-2383-4190-be15-b53652dd49fc,163,958.54,4,0.38,240.61
c31bf4bd-2383-4190-be15-b53652dd49fc,455,968.13,5,0.10,140.59
bd4a715b-cc3e-4132-9ffe-60f39ed769bb,51,144.62,4,0.34,28.90
bd4a715b-cc3e-4132-9ffe-60f39ed769bb,451,1273.68,1,0.18,302.37
bd4a715b-cc3e-4132-9ffe-60f39ed769bb,36,66.62,4,0.44,18.16
bd4a715b-cc3e-4132-9ffe-60f39ed769bb,198,619.66,10,0.14,142.63
6109ea88-1e38-41e2-b25e-a9ace1f65a34,249,285.50,5,0.46,44.47
6109ea88-1e38-41e2-b25e-a9ace1f65a34,290,486.33,9,0.28,112.32
6109ea88-1e38-41e2-b25e-a9ace1f65a34,349,616.45,1,0.34,75.85
6109ea88-1e38-41e2-b25e-a9ace1f65a34,477,1245.38,5,0.32,350.31
1fd6e884-fb2e-41e7-808a-d9dbf73e331b,218,536.46,6,0.34,91.47
1fd6e884-fb2e-41e7-808a-d9dbf73e331b,372,283.09,3,0.35,77.17
221c64f4-aea8-47eb-8df9-1e508e2bb58c,425,547.85,6,0.32,170.89
7db434db-2f1d-4cbd-aa55-f987b21f6a40,388,283.33,4,0.26,33.47
7db434db-2f1d-4cbd-aa55-f987b21f6a40,32,1401.84,6,0.27,393.70
fb16d047-4fdd-4892-b5c7-22548a1b434c,252,356.48,6,0.11,129.44
fb16d047-4fdd-4892-b5c7-22548a1b434c,233,799.02,2,0.43,52.67
fb16d047-4fdd-4892-b5c7-22548a1b434c,346,618.91,9,0.16,248.84
fb16d047-4fdd-4892-b5c7-22548a1b434c,28,1121.92,2,0.13,445.28
0b4ed95b-9ddc-447f-a6be-f6115402b1be,306,75.20,2,0.04,31.30
b2d93e08-b0b7-4093-a04d-d9c159aa361e,140,1223.49,3,0.44,290.78
b2d93e08-b0b7-4093-a04d-d9c159aa361e,81,485.96,1,0.43,135.08
b2d93e08-b0b7-4093-a04d-d9c159aa361e,19,376.23,10,0.39,86.84
f52de18d-fffe-49dd-96c5-6695537eaeae,188,933.86,10,0.48,57.17
f52de18d-fffe-49dd-96c5-6695537eaeae,61,641.36,1,0.20,99.18
13b8d1e4-5116-4216-9a1a-7340e361f558,155,108.28,1,0.32,26.99
13b8d1e4-5116-4216-9a1a-7340e361f558,218,813.82,6,0.08,278.44
13b8d1e4-5116-4216-9a1a-7340e361f558,82,67.06,1,0.42,15.65
13b8d1e4-5116-4216-9a1a-7340e361f558,407,575.62,6,0.48,50.89
13b8d1e4-5116-4216-9a1a-7340e361f558,366,560.44,5,0.48,92.28
e8df76b9-fb91-42bc-9f1f-f0fb1337cf91,151,601.58,3,0.16,65.01
e8df76b9-fb91-42bc-9f1f-f0fb1337cf91,389,357.10,1,0.08,52.08
e8df76b9-fb91-42bc-9f1f-f0fb1337cf91,11,619.20,6,0.36,152.81
e8df76b9-fb91-42bc-9f1f-f0fb1337cf91,21,734.64,5,0.04,231.34
4f0a18d3-05a0-425d-b0d6-3b8cf4ca51b4,135,75.43,7,0.29,19.38
e4f82b64-7d7b-4063-af36-31ee34d6323e,190,161.96,4,0.29,15.03
5f55c05e-a45b-48d6-a64f-640e7a9f8997,10,162.09,9,0.04,75.73
5f55c05e-a45b-48d6-a64f-640e7a9f8997,466,531.66,2,0.47,34.57
5f55c05e-a45b-48d6-a64f-640e7a9f8997,56,985.75,3,0.20,243.07
5f55c05e-a45b-48d6-a64f-640e7a9f8997,104,614.77,9,0.21,158.65
